sampleID	drug_type	DepthPGbase	sampleType	DepthPG	totalARG_depth	drug_percent	location
SC.Gr10	peptide	21.0872227067979	Gr	9.19169101519641	514.25756256414	0.0178737109268082	SC_Gr_Grass
SC.Gr10	phenicol	43.821848458356	Gr	19.1014670990372	514.25756256414	0.0371437748115854	SC_Gr_Grass
SC.Gr10	Others	4.20790882178344	Gr	1.8341816865947	514.25756256414	0.00356665962761789	SC_Gr_Grass
SC.Gr10	Others	1.03839533110593	Gr	0.452625230352	514.25756256414	0.000880152793660757	SC_Gr_Grass
SC.Gr10	Others	0	Gr	0	514.25756256414	0	SC_Gr_Grass
SC.Gr10	Others	19.7763491793173	Gr	8.62029550275094	514.25756256414	0.0167626032756218	SC_Gr_Grass
SC.Gr10	sulfonamide	32.5783099136694	Gr	14.2005309417644	514.25756256414	0.0276136550544032	SC_Gr_Grass
SC.Gr10	Others	4.30323530669273	Gr	1.87573346451415	514.25756256414	0.0036474591742736	SC_Gr_Grass
SC.Gr10	tetracycline	152.330118243019	Gr	66.3990416692848	514.25756256414	0.129116315447482	SC_Gr_Grass
SC.Gr10	Others	26.6882986231125	Gr	11.6331390850186	514.25756256414	0.0226212309392488	SC_Gr_Grass
SC.Gr5	MLS	48.3661547669556	Gr	21.082684199378	455.194769691165	0.046315743508393	SC_Gr_Grass
SC.Gr5	Others	0	Gr	0	455.194769691165	0	SC_Gr_Grass
SC.Gr5	aminoglycoside	44.971626127124	Gr	19.6030177742892	455.194769691165	0.0430651208659301	SC_Gr_Grass
SC.Gr5	Others	0.0169671312321993	Gr	0.00739592947302597	455.194769691165	1.62478349170046e-05	SC_Gr_Grass
SC.Gr5	Others	0.758942730539766	Gr	0.330821211454158	455.194769691165	0.000726768481278047	SC_Gr_Grass
SC.Gr5	bacitracin	92.3094261879339	Gr	40.237444765314	455.194769691165	0.0883961052377949	SC_Gr_Grass
SC.Gr5	beta-lactam	69.0739467099902	Gr	30.1091581894025	455.194769691165	0.0661456593840712	SC_Gr_Grass
SC.Gr5	Others	0	Gr	0	455.194769691165	0	SC_Gr_Grass
SC.Gr5	Others	10.2851228355406	Gr	4.48325895945857	455.194769691165	0.00984910033676425	SC_Gr_Grass
SC.Gr5	Others	6.66897097363474	Gr	2.90698753393601	455.194769691165	0.00638624985939165	SC_Gr_Grass
SC.Gr5	Others	1.16402042466619	Gr	0.507393550988465	455.194769691165	0.0011146735085131	SC_Gr_Grass
SC.Gr5	Others	7.7383444409535	Gr	3.37312471625505	455.194769691165	0.00741028882766736	SC_Gr_Grass
SC.Gr5	glycopeptide	78.529875174936	Gr	34.2309734256752	455.194769691165	0.0752007178133876	SC_Gr_Grass
SC.Gr5	multidrug	400.573133157123	Gr	174.608812832003	455.194769691165	0.383591430434206	SC_Gr_Grass
SC.Gr5	Others	7.95211797361189	Gr	3.46630805698036	455.194769691165	0.00761499974907916	SC_Gr_Grass
SC.Gr5	Others	6.32597423913051	Gr	2.75747612725476	455.194769691165	0.00605779396174877	SC_Gr_Grass
SC.Gr5	Others	0.0863919762434457	Gr	0.0376580433420174	455.194769691165	8.272951679029e-05	SC_Gr_Grass
SC.Gr5	peptide	17.3513477525539	Gr	7.56340847982008	455.194769691165	0.0166157631489299	SC_Gr_Grass
SC.Gr5	phenicol	34.5498356920099	Gr	15.0601857547852	455.194769691165	0.0330851467493862	SC_Gr_Grass
SC.Gr5	Others	3.2226914487282	Gr	1.40476302929073	455.194769691165	0.00308607023372394	SC_Gr_Grass
SC.Gr5	Others	0.935996836252878	Gr	0.407998647099778	455.194769691165	0.000896316641284328	SC_Gr_Grass
SC.Gr5	Others	0.00236366112521944	Gr	0.00103031388989794	455.194769691165	2.26345722424926e-06	SC_Gr_Grass
SC.Gr5	Others	19.0546363281222	Gr	8.30586765012503	455.194769691165	0.0182468433364476	SC_Gr_Grass
SC.Gr5	sulfonamide	26.6853644777079	Gr	11.6320826979033	455.194769691165	0.0255540781055003	SC_Gr_Grass
SC.Gr5	Others	4.91302041727659	Gr	2.14157313976313	455.194769691165	0.00470474021750321	SC_Gr_Grass
SC.Gr5	tetracycline	132.942317250539	Gr	57.9492189286365	455.194769691165	0.127306425264845	SC_Gr_Grass
SC.Gr5	Others	29.7916983039385	Gr	12.986125734647	455.194769691165	0.0285287235252234	SC_Gr_Grass
SC.Gr7	MLS	64.8124633724989	Gr	28.2258457331974	586.617497732667	0.0481162697026479	SC_Gr_Grass
SC.Gr7	Others	0	Gr	0	586.617497732667	0	SC_Gr_Grass
SC.Gr7	aminoglycoside	76.5118918632829	Gr	33.320950078322	586.617497732667	0.0568018345976904	SC_Gr_Grass
SC.Gr7	Others	1.38308330688985	Gr	0.60233316286815	586.617497732667	0.0010267903108861	SC_Gr_Grass
SC.Gr7	Others	0.228134300774212	Gr	0.099352551114977	586.617497732667	0.000169365134008079	SC_Gr_Grass
SC.Gr7	bacitracin	120.117737550043	Gr	52.3113079412259	586.617497732667	0.0891744759462753	SC_Gr_Grass
SC.Gr7	beta-lactam	77.3854692047402	Gr	33.7013932522572	586.617497732667	0.0574503716348665	SC_Gr_Grass
SC.Gr7	Others	0	Gr	0	586.617497732667	0	SC_Gr_Grass
SC.Gr7	Others	13.2204706698115	Gr	5.75751863498369	586.617497732667	0.00981477480170136	SC_Gr_Grass
SC.Gr7	Others	10.3194354100304	Gr	4.49411697659385	586.617497732667	0.00766106874405221	SC_Gr_Grass
SC.Gr7	Others	0.834367631747193	Gr	0.363367334506569	586.617497732667	0.000619428053051637	SC_Gr_Grass
SC.Gr7	Others	6.91910836843971	Gr	3.01327360906519	586.617497732667	0.00513669234332726	SC_Gr_Grass
SC.Gr7	glycopeptide	105.64185264994	Gr	46.0070560615606	586.617497732667	0.0784276913651268	SC_Gr_Grass
SC.Gr7	multidrug	489.312544135066	Gr	213.095748370137	586.617497732667	0.363261834489718	SC_Gr_Grass
SC.Gr7	Others	20.3004713332896	Gr	8.84086088305915	586.617497732667	0.0150709123359428	SC_Gr_Grass
SC.Gr7	Others	7.07924125684251	Gr	3.08301152627551	586.617497732667	0.00525557375665003	SC_Gr_Grass
SC.Gr7	Others	0.0426812829015288	Gr	0.0185877105140968	586.617497732667	3.16862531137241e-05	SC_Gr_Grass
SC.Gr7	peptide	22.2407224125523	Gr	9.68584076497145	586.617497732667	0.0165113396760379	SC_Gr_Grass
SC.Gr7	phenicol	49.7907722122862	Gr	21.6838950762223	586.617497732667	0.0369642827908008	SC_Gr_Grass
SC.Gr7	Others	3.35480538062351	Gr	1.46101867158099	586.617497732667	0.00249058147298362	SC_Gr_Grass
SC.Gr7	Others	1.19025648346004	Gr	0.518357027906713	586.617497732667	0.000883637173985113	SC_Gr_Grass
SC.Gr7	Others	0.00246231848519179	Gr	0.00107234038165744	586.617497732667	1.82800612972189e-06	SC_Gr_Grass
SC.Gr7	Others	20.7997565401501	Gr	9.05829972880578	586.617497732667	0.0154415777978273	SC_Gr_Grass
SC.Gr7	sulfonamide	46.0005802688565	Gr	20.0332654360619	586.617497732667	0.034150473713267	SC_Gr_Grass
SC.Gr7	Others	5.42761401123455	Gr	2.36372740378593	586.617497732667	0.00402941851022509	SC_Gr_Grass
SC.Gr7	tetracycline	187.877293701652	Gr	81.8206133952258	586.617497732667	0.139478644451402	SC_Gr_Grass
SC.Gr7	Others	16.203627045427	Gr	7.05668406204349	586.617497732667	0.012029446938283	SC_Gr_Grass
XJ.Gr15	MLS	27.2092050492167	Gr	12.1643866614643	275.246997508126	0.0441944390732372	XJ_ASL_Grass
XJ.Gr15	Others	0	Gr	0	275.246997508126	0	XJ_ASL_Grass
XJ.Gr15	aminoglycoside	55.5153338138183	Gr	24.8191736925071	275.246997508126	0.0901705519667819	XJ_ASL_Grass
XJ.Gr15	Others	0.0037033968327038	Gr	0.00165567317943926	275.246997508126	6.01522703037072e-06	XJ_ASL_Grass
XJ.Gr15	Others	0.0223355439091874	Gr	0.00998552482198637	275.246997508126	3.62784150686025e-05	XJ_ASL_Grass
XJ.Gr15	bacitracin	62.7627086710502	Gr	28.0592488760517	275.246997508126	0.101942070685888	XJ_ASL_Grass
XJ.Gr15	beta-lactam	30.2806908560718	Gr	13.5375521366115	275.246997508126	0.0491832872262736	XJ_ASL_Grass
XJ.Gr15	Others	0.00363369296433049	Gr	0.00162451075462166	275.246997508126	5.90201080966817e-06	XJ_ASL_Grass
XJ.Gr15	Others	7.23328558401157	Gr	3.23377630906734	275.246997508126	0.0117486342751909	XJ_ASL_Grass
XJ.Gr15	Others	4.68917015345999	Gr	2.09638167542596	275.246997508126	0.00761636528065696	XJ_ASL_Grass
XJ.Gr15	Others	0.372636880323727	Gr	0.166594323074871	275.246997508126	0.000605253915875878	XJ_ASL_Grass
